timestamp,sending_address,receiving_address,amount,transaction_type,location_region,ip_prefix,login_frequency,session_duration,purchase_pattern,age_group,risk_score,anomaly
1688302399,0x5a73e3e33c6a710d4b8b166165604799e7529e99,0x68f0d0361fc4d888ee7970ce3aee2d0ecba0f5ce,40900.0,sale,Asia,172.0,6,112,high_value,veteran,52.5,low_risk
1671524069,0xe032a262530bd624ab222bfaaabc6aa15efe1176,0x503a83a4233e05cbd8d5a3ba1e5e2bf1cbec34d6,8980.0,purchase,North America,192.0,4,57,focused,established,33.75,low_risk
1592963774,0x198ac7b6c06cf9282f00872e7bb85070db8c722b,0x91c962a93bf0e520e89f4c6d1f8de95ceedca748,76661.0,sale,South America,172.0,1,38,random,new,50.0,low_risk
1612875758,0x6c5b6a1de1f83da0587febd1851343ec51aaf376,0xcede3b632686dbcb69185495d82de49d554e67d0,1122.0,transfer,North America,172.0,8,111,high_value,veteran,47.25,low_risk
1594725958,0xbe9deb352c06de4d13094d3b005a2f6176e0b4f1,0xcd911350d6fe15e85145d6e03f2573e19b1bc9bb,27636.0,purchase,North America,172.16,3,62,focused,established,26.25,low_risk
1676675183,0x27248f3b39129723b528cd81fa74b0e752426969,0xf14ae1fb4b5888dd0fad0a2263ffcb14527e1d3f,31085.0,purchase,South America,10.0,4,55,focused,established,26.25,low_risk
1587755291,0x39be05077e6ea7aa5a7dca189094b03bdf823493,0x572906117c208dea91245c9cf87180c1248f5f48,14445.0,purchase,0,172.0,5,77,focused,established,33.75,low_risk
1669000135,0x5ed6dee88c12488a9b37eb81b82612f21b264eff,0x2bd88084252b1f063e8198ac38ed374720951c6a,67172.0,sale,Africa,192.0,6,82,high_value,veteran,62.5,moderate_risk
1627950273,0xe7b918d92034330bbee26b0c606a9cc8f856bf3d,0xf02ed9cf5112f1bd14c05de5a155cfb9d606782f,70910.0,transfer,Africa,192.168,6,149,high_value,veteran,59.0625,low_risk
1690906129,0x5c8021555372072c06d7502bc771869b52b20f32,0xca36b5b4d2116e36c06b015c91a428485a47861b,23581.0,purchase,South America,10.0,5,79,focused,established,26.25,low_risk
1671676453,0x296a2c7ab863e0d414da20c8bb6ec1fdc09efda3,0xfafb6c7bcac939fccb380f622e3d2630d5b02ca8,40863.0,purchase,Europe,192.168,3,73,focused,established,26.25,low_risk
1642481175,0x8512eac332a2305f0b93e8217e056bea1a0ed617,0x463667453bef14157dc8fc348fcec7b01c6a71ea,28800.0,purchase,Africa,192.0,5,71,focused,established,35.4375,low_risk
1611347004,0xb83f4e6ce7a29b4467d1ba9b9be009d3d6a67779,0xae05d1fb01ef3f48dda274217b59ee8b45c0918e,54231.0,sale,North America,192.168,7,150,high_value,veteran,70.875,moderate_risk
1596071148,0x2b3e14b66e29fa44d7b8c50b76d43df75291ac7e,0x3648f18c7f11b9a825dace72fcac5f275755bc18,49700.0,scam,North America,172.0,2,35,random,new,94.5,high_risk
1634363411,0x2d10d963762880fd3909714cef40aa8139f8bfdd,0x36e6b16f3c641a903e02fa5d002077ff7d2e09ec,16983.0,purchase,Africa,192.0,4,42,focused,established,35.4375,low_risk
1659658821,0x4ee64b1d1704498a40940040f28c6109d5b9c1ce,0x3f54c944ac2c388bf5f72592465a502dd126f6b8,47115.0,purchase,North America,192.0,1,32,random,new,36.75,low_risk
1697747701,0xb3c74645de3f82702af040988bba449c622217ec,0x44b258cec1f745def492ff7c422ea930d26f52c7,49913.0,purchase,Asia,192.0,3,70,focused,established,35.4375,low_risk
1599618505,0xc78a13e93a188c445584e724a855aeb94f972dd5,0xb9177e55706f4a102633d23deb5a20b5912b4042,1.0,purchase,Europe,192.0,4,40,focused,established,33.75,low_risk
1642462534,0xaab8f65bc1ec750c420ca9ecb5b53c918adbf64c,0xffbdcd1c606b88a37e953dd81cc8d20b11a9d77a,43222.0,sale,Africa,192.168,1,34,random,new,56.7,low_risk
1655636627,0x8ec5a7cd6707d19bd2bc11b515f4eaf95ae91ba0,0x277b36ba56a9b705d63de9d7da8b44bf0fe43a65,1.0,purchase,Asia,192.0,3,40,focused,established,25.0,low_risk
1659938867,0x463667453bef14157dc8fc348fcec7b01c6a71ea,0xa47a97907b93d454b7ec8c9a6b3d02ff838c052d,52989.0,sale,Africa,192.168,8,103,high_value,veteran,52.5,low_risk
1578764320,0x86a320a07a6b887ebc46aecf8cc87e99321f9a18,0x2b3e14b66e29fa44d7b8c50b76d43df75291ac7e,48037.0,scam,South America,192.0,1,33,random,new,94.5,high_risk
1582589090,0x4976201c394fa2b954bc71953b4d2482054874e3,0x296a2c7ab863e0d414da20c8bb6ec1fdc09efda3,13363.0,transfer,South America,172.16,4,78,focused,established,none,low_risk
1642514520,0x167b2d2f20773475177df905bcabb55d00548803,0x8eaf8acdd34012b2025b41c4aebc97d6f210bfc4,75529.0,purchase,Europe,172.0,5,60,focused,established,31.25,low_risk
1663072213,0x5efd06e7c1afa2175612c1022c0856b069dff939,0x57f17747698d0052bba57ce427a764a9971d5724,69368.0,purchase,North America,10.0,4,62,focused,established,31.25,low_risk
1610542164,0x39be05077e6ea7aa5a7dca189094b03bdf823493,0x4ec8c2540b780f878fee401d267c1cc784ee374c,70098.0,scam,South America,172.0,1,24,random,new,100.0,high_risk
1584032370,0x003ebce509d14e6252dc14c35beb43d2dc52f35c,0xdfa8523a0fbc3dfeb30d2aab86f0b22f4afeb25c,34588.0,purchase,Europe,192.168,4,46,focused,established,26.25,low_risk
1594990216,0x88ac17949b9d5b0fcec979ad9423b9631f215ce0,0xe7dd1b23a2b84c4bd73221e4d324509fed2c7137,69522.0,sale,North America,10.0,6,88,high_value,veteran,84.375,moderate_risk
1621754837,0x03e609c4ecf57258585cc2c2e6c2d490b5f76486,0xc8dda68e33d50c9f86f75c2f34299d87ea63b4a3,51597.0,purchase,South America,10.0,4,59,focused,established,35.4375,low_risk
1602074395,0xe522839455a1c640721223af9385a28f1489b96a,0x3bd221ff4c54bb0e4feda3217197acdb70f7514d,32819.0,purchase,South America,192.168,3,75,focused,established,26.25,low_risk
1621023831,0x8ac54e3f9e13850f5a122a37d99e2158e1d6e36d,0x03e096c4505b97a068a538d4ff117292c7f5a147,33478.0,sale,Europe,172.0,1,39,random,new,42.0,low_risk
1589124083,0x327e678f2948de6540db98a7aa44d56f3e81c007,0x47f0175366c3235fc8e51d9f4cf9167f4e5b77a4,13036.0,transfer,Asia,10.0,2,32,random,new,33.75,low_risk
1597027368,0x927f8801cf6073f5b6da2df4def5f548735e7062,0xce3ec34fcca616fc1a52af3909c1b48f5af4d547,65890.0,scam,North America,192.0,1,21,random,new,100.0,high_risk
1704099400,0xeb3551a15169e024420f534a448795b3a2515765,0xaf74f1fca2f27f737347964910538373640ff198,27853.0,transfer,Europe,192.0,4,65,focused,established,21.2625,low_risk
1639202179,0x1cbae106f89f3cd4d4ba3d4d92cf2caedeb1dbac,0xdd20935c0a51fafc045d1b1a8818fc61ece89df9,44320.0,purchase,0,10.0,3,72,focused,established,35.4375,low_risk
1668156244,0xcdcace0693e828baa1857ee5b127419bb5e7fc56,0xc0b6dca96a6e5e00299243aa48a766f83318a2a1,8792.0,transfer,Africa,10.0,6,107,high_value,veteran,47.25,low_risk
1660042349,0xd76b4334928aec6433db15681acc04d4d4ba27ac,0x0bb3d56593906e55aaa3b3f3e525b90b857fe0ce,15729.0,sale,Europe,172.0,7,118,high_value,veteran,52.5,low_risk
1590730515,0xa95498f2142405acf640d6255af53d556192f958,0x3062bb340d09613209c92c051de077c782a32d21,39265.0,sale,Africa,192.168,7,126,high_value,veteran,52.5,low_risk
1614509228,0x8ca13abc13227e83cc1db79f300c120ca3cf810c,0x6c201eeced4f16a767802b0e21ceee959e0e3793,48322.0,transfer,Europe,172.16,6,159,high_value,veteran,36.75,low_risk
1604866577,0xccbf5a9926606c77db8391185066a8ee3bc0a2af,0x137dd2dbee265a2ccd415f203bce1f68820af83a,66068.0,transfer,Europe,192.168,3,70,focused,established,25.3125,low_risk
1662305700,0xed1ebf69ba6199a229c1845e28e10dc09f8f50d9,0x802f839bfee32aacc5174cbcd8033a8ef259be64,2874.0,sale,North America,172.16,1,20,random,new,40.0,low_risk
1669000841,0x1853e897aee177f9924487a176cf546f8431385c,0xa57439331a5241592136bad60307b1a2bfa533a6,71237.0,transfer,Africa,192.0,3,55,focused,established,18.75,low_risk
1680682879,0x70faa05293c3896645ec5d280acae482e09d93ef,0x930dc6cad87358b5b8bf59957e8c6705c8bbb36f,1.0,purchase,Europe,10.0,3,79,focused,established,25.0,low_risk
1667572830,0x22d1777a6b6ca61ea486ff869eb4989d7cfd420a,0x4ec607d0d5683a6e2fa4ca1278205bd81f47ce82,4700.0,sale,South America,10.0,6,116,high_value,veteran,50.0,low_risk
1620110607,0x7e6349aaec1cc0d3e1608ea45e569ec40aa9462c,0x84fd9c13413c28933ce2b04b368886c690e9aa16,36547.0,transfer,Asia,10.0,6,153,high_value,veteran,49.612500000000004,low_risk
1667515043,0x99464ee24511467e2d973b19a8f0d9a294a78b15,0xbec3596c30a7fe9cf480dda2312c4c6bb55e37b0,30534.0,transfer,South America,172.0,5,75,focused,established,15.75,low_risk
1662231877,0x5b6124ac76b58955e1de4c58d87e5bca4c881aee,0x8ed9b6d415fa1327948935eb61ac908d52dadfe3,61249.0,sale,South America,192.0,8,94,high_value,veteran,62.5,moderate_risk
1699392842,0x8ebeb2a953f23073f4babf3a92db7c17ba9821bc,0x82c9fd1002493e122184aba0c9e8de36efb1645e,826.0,scam,North America,10.0,1,37,random,new,90.0,high_risk
1682126124,0xcd6c7bd7ed48fe825845ff6ca3a8e9ae599dbc15,0xe0eca84e4f4aa62a6ae26cfddbd8e6ee9aa583a0,50134.0,sale,South America,172.16,1,20,random,new,42.0,low_risk
1675644649,0xdf61c480a88c4595bc736db43a507fd45f468033,0xd03d6a433a903052df6420f3756a79b8cc7aadcd,15409.0,transfer,Europe,192.0,1,38,random,new,26.25,low_risk
1630741118,0x26d5acc92d58460a18ad3d70ff1ccb23ea3a06aa,0x36610d6083e60d1f8ea9650803ad6fb88533672d,4619.0,transfer,South America,172.16,1,29,random,new,33.75,low_risk
1692060604,0xac443984e996452e795b4c96883b81893d78fc44,0x6f978be565d6d01f74c819eec715a8a4d026b679,29751.0,sale,South America,192.0,6,91,high_value,veteran,52.5,low_risk
1593069556,0x51e8fbe24f124e0e30a614e14401b9bbfed5384c,0xca22475c4e661dd31340a9d6a7ec669f694ff981,1.0,sale,South America,10.0,1,37,random,new,40.0,low_risk
1623186462,0x4ddeeeb10a9aaae3e6023776586de6382653ac59,0x6d4f7db757a1bd6bb43029ee13c037651ca20c74,46018.0,purchase,South America,192.0,4,78,focused,established,26.25,low_risk
1657659751,0x550478e76305df1222e3646c2dd7897f9375e7e3,0xd9066ec8542ffa81f6d8ef96bf94c758445d0f11,65184.0,scam,Africa,10.0,2,39,random,new,100.0,high_risk
1701041167,0x48569db996994315d6fda9a32a3cd850f0c95a22,0xa315cb6477bddda3cbb93d81742b7aa719d5dc41,42260.0,scam,South America,192.0,1,37,random,new,94.5,high_risk
1619554315,0xd5a98e35d92b478ad4dbefdf2b55b22f331043dc,0x817f2211eafd4e6915d4b90985f8c7a8a37cc146,51528.0,purchase,Europe,172.0,1,38,random,new,36.75,low_risk
1596482540,0x91f9800a9869e0b83a63f73f08700ecffabdf427,0x932f4f173bd5ab6c893b89463ee84455b0235021,6856.0,transfer,Europe,172.16,7,104,high_value,veteran,35.0,low_risk
1611780893,0x9d713685aa4754b4f42042c8fb4e0fccb2bbc9b5,0x6667ed5ac4608f2bfd3eb7cc37873401add4761a,73512.0,transfer,Africa,172.16,6,80,high_value,veteran,43.75,low_risk
1694781443,0x35a48ae3bdd142d4429af869ce8ca1b19c829aac,0xb71a4df291ea8e9996a74e77ab63f5abcbfe90f5,73733.0,transfer,South America,172.0,7,133,high_value,veteran,43.75,low_risk
1679201602,0xf69856e25444d5fb10dc3b6f2a320e6c1efc3a09,0x0217ebffb80666640da500fb4380890fbd2ae92c,25362.0,sale,Africa,172.16,7,120,high_value,veteran,52.5,low_risk
1624679272,0xddbe1291b454f9b8699220f1e8724aa641ef4b42,0x5297edd262e7084608cbbcb8d666c86b4740ce6c,24299.0,transfer,South America,192.0,2,27,random,new,26.25,low_risk
1685589209,0xad3b8de45d63f5cce28aef9a82cf30c397c6ceb9,0x3096616cc3e90731c69f2174c870e4dbaf2dae73,28125.0,transfer,Asia,172.0,7,95,high_value,veteran,49.612500000000004,low_risk
1598574508,0x927f8801cf6073f5b6da2df4def5f548735e7062,0x4bd19ffb6b14ff30caeef5c7fc477bc11a2399ac,2768.0,scam,Europe,192.168,1,38,random,new,100.0,high_risk
1690549299,0x3bf680566aae3798fe0b10c1f0ff284005af83c5,0xe69d7f167cab48bfda9d87cd6e5dd7d75b7bf5ce,1.0,purchase,Asia,172.16,2,28,random,new,35.0,low_risk
1612475925,0xbaa6d8360bbf3a58dd7c26664bf3c3e50d151b08,0xb1ccf0d27bb3e844bb692e2577089b2f822d5aad,58196.0,transfer,North America,172.0,8,136,high_value,veteran,49.612500000000004,low_risk
1581738364,0x4d83a707c36c3b9c3f73e38e99e2d6f7940d0729,0xd0c1b21a6179c33593158ff9c04d83a6398e3c4f,7267.0,purchase,Africa,172.16,3,50,focused,established,33.75,low_risk
1634530970,0xeaf31949dcb90e9c097c85479e27a8b78852f80d,0xdce371e2762ac4250469f709c5b766e754e2c9a2,35248.0,sale,Africa,172.0,7,150,high_value,veteran,52.5,low_risk
1590156895,0xc64eecead620b2d76dc638e077cc6ea63564837a,0xbbcf7c51f7a98b178d205e5a104f2b82586a0b3e,70837.0,transfer,Europe,192.168,2,36,random,new,31.25,low_risk
1674391377,0x4f38e26c9996f0314a4d79c4a2874446e719b43a,0x7ccc4627873db3b71960e0cc7814d2f951d6e287,11678.0,transfer,South America,10.0,5,57,focused,established,15.0,low_risk
1599166577,0x0a7fa2c650eedf0781f04cbd1a2ef8c6bf8b3787,0x47989ac5c0879ef6ca9f0278735453e53708a949,63773.0,transfer,Asia,192.168,1,35,random,new,31.25,low_risk
1687356841,0x1cc0a9c31145dd2838e99d2f1378b3edbec6cef0,0x3f7c2d17d7127e452c261e7b532138cac1eb03f3,28860.0,purchase,Africa,192.0,5,53,focused,established,26.25,low_risk
1614095168,0x7edf38e871e45f5ba43353447099e31d327188e2,0xe1f00d8ea230e1390b3ba2a7cccb1a2fd6a12f8d,35355.0,purchase,South America,192.0,1,26,random,new,36.75,low_risk
1611654046,0xbb42bf0e506e316ebb4333c14c28b97054e60d87,0x2c3cfb5537f82b3baf41b0869f20b66f47d57c23,618.0,sale,Africa,10.0,1,23,random,new,40.0,low_risk
1676321566,0x6bb10ea56f57488625e375165d8df04daae24cd8,0x617b83371b4c65debb6c2e90de89c827ddcb0884,71640.0,purchase,Africa,10.0,4,70,focused,established,42.1875,low_risk
1637783607,0x51c0d24ccc5d9b0dd793052cb2d41efde2568056,0xe18c5ae9360a2738e941c6790d5a436f9cd0ca43,16916.0,purchase,South America,172.0,3,48,focused,established,26.25,low_risk
1645987324,0xce3ec34fcca616fc1a52af3909c1b48f5af4d547,0x13e3398b6af7e45f73b12f41e9d66bd1da7e805d,35667.0,sale,Asia,192.168,6,82,high_value,veteran,52.5,low_risk
1579899928,0xf541299d005da82a84d9f4695477d26e38fd3483,0x860a896fc246d9737dfb63a86acbb7c102afdeb8,46337.0,transfer,Europe,192.168,3,55,focused,established,15.75,low_risk
1612509833,0x1a4c7d97186ff35d20040328e9eb517a507dfe39,0x95a91a4a20a4522edc7bd90efe20287e365b3637,53171.0,scam,North America,172.16,1,22,random,new,94.5,high_risk
1643030606,0x0b9fa7d378875d90d20f6f5ad56540baf0a76d71,0x30af547e2b42b533d415d9f210fee0b85bb9526f,35371.0,scam,South America,192.0,1,21,random,new,100.0,high_risk
1619296901,0x70a41a75e143ac5674d6f9aecd961435b2526a1b,0x437f9aab33bbe43482bed14c5eeb9d101a9532db,58479.0,sale,Africa,172.16,8,126,high_value,veteran,52.5,low_risk
1639021048,0xe6ff6b5d6e43d2392f184b21bedf32adfd306659,0x1c76fa896c7c0467649729a4d629b1fb7fade75c,1.0,transfer,North America,192.0,8,142,high_value,veteran,35.0,low_risk
1664752246,0x1c19dc09d4f94ae8b8ae0896b866cb9e986d039d,0x00262fa3b21847775e2db42965d0192e8dfe5bdc,21524.0,purchase,South America,192.0,3,58,focused,established,35.4375,low_risk
1664160411,0xcf2ac9bdb286c7abe81330e5b5806846bee4cd77,0xf91ce0ac3be65fdb81de88069b9931b69a6ef6e1,70109.0,sale,North America,172.16,1,33,random,new,50.0,low_risk
1674899149,0xc9e1d79c25a3f5ae3c2d03f0982a3465d1e19a3f,0x35113df6868e669156e9c43a84f2cbe6ac0b0a44,40556.0,transfer,Africa,192.168,6,120,high_value,veteran,36.75,low_risk
1645077802,0xccf9d76cad446e4141cd7881b2da7caec870faca,0x10b7c7995a4a310c1a5b6560dbd56f8a2ed01ea6,20095.0,purchase,Asia,192.0,1,23,random,new,36.75,low_risk
1693330843,0xe0985c197011d1a8a9c495c5bd64442d16db5f36,0x572906117c208dea91245c9cf87180c1248f5f48,5733.0,sale,Asia,172.0,1,37,random,new,40.0,low_risk
1584331555,0x4d404bee7059e18efbdd23dc5b54dbc5599e9fe0,0x4976201c394fa2b954bc71953b4d2482054874e3,45714.0,purchase,South America,172.0,3,45,focused,established,26.25,low_risk
1622835116,0xe4ecdf1ea42eca4cc6c6dccb5d823c0fe247c411,0xdd34c90740abc7ae1be11e0ce4f0a061620407d7,1808.0,purchase,Europe,172.16,3,40,focused,established,25.0,low_risk
1700894193,0x233a6d15859e0be9d61e78ddb232e638c8152aa5,0x18ac43c108c55f7203d6cf545142c747e91b1e2b,31510.0,sale,North America,172.16,8,140,high_value,veteran,none,moderate_risk
1616876388,0x1cbae106f89f3cd4d4ba3d4d92cf2caedeb1dbac,0xe39ec067dc8caca519b0ef9d7c7218a6ad20bc36,15011.0,purchase,Africa,192.168,5,54,focused,established,26.25,low_risk
1593241087,0x606f05a1561d08e29f4a943e6b2c48469172c12a,0xbd7009b053817efb770308dd9f3608d834bab1c1,419.0,purchase,South America,172.16,3,42,focused,established,25.0,low_risk
1634830177,0x4d404bee7059e18efbdd23dc5b54dbc5599e9fe0,0xee6e1f1dcdee441d29f0ded1a7ea8d395c6e21d4,74475.0,transfer,North America,172.16,1,25,random,new,42.1875,low_risk
1597454263,0x6a341efbef4e656e62c4164324aeb6ebfb6f1502,0x4f493d085b68be27a864d311be4fbffff4984186,13675.0,sale,North America,10.0,7,140,high_value,veteran,67.5,moderate_risk
1606950611,0xa23d57c75e56c484333aa20ce4d2ad29f50d651e,0x43e9bdd0a2d22e953d4795a2ae0bdc9fa489b482,41631.0,transfer,Africa,172.0,1,33,random,new,26.25,low_risk
1620062216,0x91dc9ddbd30b0262117401fe06a4e906f0810d33,0xca36b5b4d2116e36c06b015c91a428485a47861b,44986.0,scam,Asia,10.0,2,21,random,new,100.0,high_risk
1650475740,0x5297edd262e7084608cbbcb8d666c86b4740ce6c,0x7546f7d1e51eb729ddc78a924c293371ae3c5e53,66244.0,transfer,Asia,172.0,7,82,high_value,veteran,59.0625,low_risk
1650810048,0x3cb62706438c3d2215f1397246463a6eb4ffdb47,0x3f4378d89f9c0443a64e0185be01dfd05f0fcdb8,13326.0,purchase,North America,192.0,3,51,focused,established,25.0,low_risk
1668984559,0x5a73e3e33c6a710d4b8b166165604799e7529e99,0xaa4b560b041f432e77193d9fb97880c883e78af0,55552.0,sale,Asia,10.0,7,144,high_value,veteran,70.875,moderate_risk
1666300147,0x1d132c165feddfa72ab5fca8b7dfa522efb53a56,0x88d991c7b82b38c3946dd5254002c7509e62c89b,35630.0,scam,South America,172.16,1,34,random,new,100.0,high_risk
1655892111,0xa4adf481e856a3d04fab2c7938974f21d4ac2faf,0x824564e9348b61d8906646df593bf81e347a9a98,23823.0,sale,South America,192.0,2,36,random,new,56.7,low_risk
1646240488,0x646142948a3add1d05edb7789d73a14ef261e109,0xabe13221982d3220a2b61e555e100ebd2edba4e2,71167.0,purchase,Asia,192.168,1,37,random,new,43.75,low_risk
1616864591,0xeb483de9b80e286c629f10571cdafa6f397b8bde,0xa3274d2cd8b79cdcc2a773569f2a5367534d7540,42014.0,purchase,Africa,172.16,5,51,focused,established,35.4375,low_risk
1679640665,0xde16d722c7c364efa2572ccd45466a44581cf8d2,0xaa9eab5bc49fd4ff7319f0c2342c296c4039ff07,61289.0,purchase,South America,10.0,5,67,focused,established,31.25,low_risk
1665167650,0x770529382c7c78ae95999db030d1a56cd54239c7,0x841342e50c508ec4ffdef9b5208719c1dbed7968,6610.0,transfer,South America,10.0,4,76,focused,established,15.0,low_risk
1685352988,0x7546f7d1e51eb729ddc78a924c293371ae3c5e53,0x00f47be991d8e476be53b937a627a0a938355f98,6832.0,purchase,Africa,192.168,5,55,focused,established,25.0,low_risk
1667354495,0x1a5e38f7c5702a811e8f35146e19607c825d1af3,0x66c3c8afa1e2b743474f50cbae197cea84d35d0a,56967.0,purchase,Africa,172.0,5,73,focused,established,26.25,low_risk
1634428590,0x6d2eeab1c90aaf2537c11d1a05a93fdf029607d2,0x6fc2237d1414b0d8901973a0428e5998421f589f,1552.0,scam,Asia,172.16,2,32,random,new,90.0,high_risk
1625266843,0xb868264bcfabdbfc128d86cd1230dea907c75bf6,0xc2c0b35526d02a120ff63e9c7b2d0f247f3dc588,68071.0,sale,Asia,172.0,2,34,random,new,50.0,low_risk
1586803404,0x13eee864beb2f1d95913a546a41c16f94a689d42,0x153878e6d9c2eaf0db66336b6bc0d378b87789da,57765.0,sale,Europe,172.0,6,130,high_value,veteran,70.875,moderate_risk
1640812687,0x2d17e9c8cc2e70987e928effa47ef96c34a3bf19,0x9fa9f520f65ecee157a73126a6de3a9adbe31eaa,75981.0,purchase,North America,172.0,3,64,focused,established,42.1875,low_risk
1633775989,0xdf61c480a88c4595bc736db43a507fd45f468033,0xf6de253e63b87499ce3a9b8c6b6f1e4b75e127f1,75049.0,sale,South America,192.0,6,105,high_value,veteran,62.5,moderate_risk
1614589108,0x5c05ee9cad8fd091f1ceb5c6fa2a52794abee9c1,0x54e3e54faa046178784181d42d47bcf08a476876,31672.0,purchase,South America,172.16,3,60,focused,established,26.25,low_risk
1629782949,0x070c876fcd511a682f9340b7206c5c6a720e320e,0xc0b6dca96a6e5e00299243aa48a766f83318a2a1,35147.0,sale,Europe,192.0,2,38,random,new,42.0,low_risk
1628894654,0xc5667fd8669fa78733a55432d34ab0f47ab23fe5,0x86b61ffe9ce4da504e6b7cf3f0925c1941265074,62084.0,purchase,Europe,192.168,3,62,focused,established,31.25,low_risk
1620635604,0x1f1aa7399fcf70d5cf0cb2a2c92281aa633309a7,0x6d202f9af6322687ceec2a073109e7c686a82696,62386.0,scam,Europe,192.0,2,33,random,new,100.0,high_risk
1598317841,0xcd911350d6fe15e85145d6e03f2573e19b1bc9bb,0x2c3cfb5537f82b3baf41b0869f20b66f47d57c23,66200.0,transfer,Asia,172.0,4,63,focused,established,18.75,low_risk
1598495775,0x1a449fb2e65853dcf49451577cae1834b6505693,0x757e936769ebc13de3e88f783169b547e76c1f84,74212.0,purchase,North America,192.168,1,36,random,new,43.75,low_risk
1628684032,0x897c07cac7f9149d0be00903c55d810f6e42c9cc,0x5e4e42896f728d26e082a809e01c5f446f573309,5514.0,purchase,North America,192.168,5,57,focused,established,25.0,low_risk
1615442552,0xb64d5244310bc31b0b17bbacba340bcd47456e14,0x6f63b404cb98466ad6d41de84e6e4c6e181784a4,50699.0,transfer,Africa,172.0,7,112,high_value,veteran,36.75,low_risk
1621325419,0xbaf67a940d5c852c27cec9e011265690ec5aba19,0x06dcc57a3ff30e30b0dff5d48a2ebbe4f2d1fd9b,17247.0,purchase,North America,172.16,3,56,focused,established,26.25,low_risk
1690816084,0x4aded6354057f6dce65007b591c343ff718a42e8,0x9d83dc20db33e62ad8567ac90255f1903dbebd52,44127.0,sale,North America,172.16,2,30,random,new,42.0,low_risk
1642196605,0xd4355d160c0ffcf2a0eadfb6c8032a65abb28481,0x10b7c7995a4a310c1a5b6560dbd56f8a2ed01ea6,18778.0,purchase,Asia,10.0,2,33,random,new,36.75,low_risk
1701208876,0x9d83dc20db33e62ad8567ac90255f1903dbebd52,0xf113ab890bc550a237110a776aa1b10ee9d91704,41474.0,purchase,Europe,172.16,4,59,focused,established,35.4375,low_risk
1663351418,0xe7dd1b23a2b84c4bd73221e4d324509fed2c7137,0xbdac6e49b5b53147caf71fc95f91c85fb11a778e,17624.0,transfer,South America,192.0,1,20,random,new,35.4375,low_risk
1579861190,0x3b75389434568344536f3327cc27c684f86a936d,0x8ec5a7cd6707d19bd2bc11b515f4eaf95ae91ba0,63548.0,sale,Asia,10.0,7,131,high_value,veteran,62.5,moderate_risk
1647845793,0xef2a609fa737236b6bfa3d9a7bcde22c7c59c80a,0x521555c6d355ef9d5baaf2f93da53ce306920ec8,55398.0,purchase,Africa,10.0,3,54,focused,established,35.4375,low_risk
1689465370,0x46dad6c654f0a8830b1e3976ed33e08491dda41f,0x8d70dfe64e137c202e993e5471eaaee25f41ffe4,13641.0,transfer,Africa,192.168,8,121,high_value,veteran,35.0,low_risk
1648813813,0xdd34c90740abc7ae1be11e0ce4f0a061620407d7,0xe467d6c2f9a5dd2816cc675d7700bd78ab5b6b1a,37369.0,transfer,Africa,172.16,1,32,random,new,26.25,low_risk
1676368237,0x5efd06e7c1afa2175612c1022c0856b069dff939,0x74c42b531c4e21033a9f98b85e1de7cfc60b761e,58246.0,sale,Africa,172.16,1,27,random,new,42.0,low_risk
1653220795,0x3062bb340d09613209c92c051de077c782a32d21,0xe333e33e170523fee2404976b1d8a59172ad3a52,47901.0,purchase,Africa,192.0,1,29,random,new,36.75,low_risk
1684009205,0x8fddcff9501aad6620a141145e5c35ae09336001,0xa54843f79634c44f482003f687a03abf39cd3a40,27830.0,sale,South America,10.0,7,128,high_value,veteran,52.5,low_risk
1631909445,0x80714303d0dbd08a7b0daa591ebff57f8fb1ab66,0xcaa001327c21f58c01fd3eca5bd25d859c336c71,1.0,sale,South America,192.168,6,90,high_value,veteran,50.0,low_risk
1610975475,0xe830a21f1a26a7b0ab477f4b7a11602e582ed721,0x886a5cc2ef433d75122809e37d498243895c17b9,34009.0,purchase,Europe,192.168,3,60,focused,established,26.25,low_risk
1636826749,0x2c4fbce6eb44fb7847bd9784c63213eee683a8c8,0xd51a0bcc88d3b635cdd4a90e52fcfa56c2e1f0ca,68971.0,sale,Asia,192.168,7,105,high_value,veteran,84.375,moderate_risk
1645816202,0x5e539dac6637b38aaf015861ec2da850f1ae8377,0xb7f0592b292adbc77cb6d14e7dc6eee2206ce4a0,37181.0,transfer,Asia,192.0,6,111,high_value,veteran,36.75,low_risk
1701979335,0xc0b6dca96a6e5e00299243aa48a766f83318a2a1,0xfdcee144031728379b8165c502d3eb12dac4b206,72673.0,purchase,Africa,172.16,4,71,focused,established,31.25,low_risk
1633984651,0x62df92f5b693043eb241c9bedb1b8ee1d1c218d4,0x90e905e014c09ecd2ba13cb0011dd34b3bd91c78,14285.0,sale,North America,192.0,2,29,random,new,40.0,low_risk
1597533737,0x3e03c4e2b71316c1cbb0729959b54dd039c38187,0xdd20935c0a51fafc045d1b1a8818fc61ece89df9,1.0,purchase,South America,172.0,4,49,focused,established,25.0,low_risk
1598010585,0xdcc20e844f3ac51754f981cb0707a00b83f10b02,0x3f245b9e76a8849894c5f081562dbb927bb1face,62216.0,scam,Europe,10.0,1,31,random,new,100.0,high_risk
1656190975,0xaebdaf0001a9da9e34f3a4cda5e62034e5c04a10,0xbca3904950d9c5b24dfb8f65cf9c0f9dc32f4044,18464.0,sale,Europe,192.168,6,90,high_value,veteran,52.5,low_risk
